STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY,B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,WQI
2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,MAHARASHTRA,25.3,6.9,7.7,205.0,2.2,0.93,2.0,55,2011,32.71
1342,ACHENKOIL AT THUMPAMON,KERALA,26.6,7.1,6.9,72.0,0.5,0.25,278.0,641,2011,125.05
1443,ACHENKOIL AT CHENNITHULA,KERALA,26.8,6.6,6.9,70.0,0.9,0.49,223.0,495,2011,100.6
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.6,6.9,7.1,52.0,0.8,0.18,46.0,520,2011,74.98
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.8,7.2,7.0,830.0,0.8,0.16,94.0,654,2011,174.78
2286,R AYROOR AT AYROOR BRIDGE,KERALA,29.3,6.3,6.9,95.0,1.3,0.99,750.0,1325,2011,273.91
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25.4,7.2,7.4,164.0,0.9,0.46,1325.0,2225,2011,465.51
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,25.5,6.9,7.5,231.0,0.8,0.55,1000.0,1725,2011,368.44
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,26.6,6.5,6.9,101.0,1.3,0.47,468.0,1127,2011,210.0
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64.0,0.6,0.4,283.0,646,2011,125.32
21,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600.0,0.6,0.35,229.0,538,2011,558.95
1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,28.0,7.5,7.2,52.0,0.6,0.15,285.0,900,2011,152.89
1573,CHITTHRAPUZHA AT IRUMPANAM,KERALA,27.4,2.0,6.8,265.0,2.4,2.3,1525.0,5425,2011,857.67
2295,R CORAPUZHA AT KANAYANKODE,KERALA,26.0,5.6,7.0,12769.0,1.2,0.41,725.0,1650,2011,1572.67
1564,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7.0,90.0,0.6,0.64,338.0,625,2011,134.28
2287,R ITHIKKARA AT ITHIKKARA,KERALA,26.5,6.1,7.0,248.0,0.8,0.66,500.0,1150,2011,231.91
1566,KADALUNDY AT THIRURANGADY,KERALA,28.4,6.0,7.0,94.0,1.1,0.13,183.0,370,2011,83.43
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.8,6.5,7.5,76.0,0.8,0.08,275.0,585,2011,119.19
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26.7,1.5,6.6,192.0,3.6,0.92,881.0,2978,2011,484.48
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,26.4,2.0,6.8,79.0,2.4,0.2,456.0,1275,2011,221.86
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,26.5,7.2,7.1,52.0,0.6,0.15,298.0,687,2011,131.14
2294,R KALLAI AT KALLAI BRIDGE,KERALA,25.5,4.0,7.5,25964.0,1.1,0.76,945.0,1588,2011,2918.15
1571,KARINGODE AT KAKKADAVU,KERALA,28.0,7.2,7.3,54.0,0.9,0.25,330.0,610,2011,127.97
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,28.0,0.8,7.1,1239.0,11.9,1.87,4250.0,11000,2011,1978.62
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,27.9,6.4,6.5,58.0,1.3,0.34,255.0,960,2011,155.51
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.1,6.3,6.8,77.0,1.2,0.16,73.0,208,2011,47.4
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.6,5.4,6.6,80.0,1.6,0.27,335.0,775,2011,149.4
2326,R KORAYAR AT KANJIKODE,KERALA,25.3,5.8,7.8,666.0,1.0,0.24,993.0,1650,2011,402.51
1569,R KUPPAM AT THALIPARAMBA,KERALA,28.3,6.6,7.2,12768.0,1.1,0.13,88.0,1412,2011,1451.28
2298,R KUPPAM AT RAYAROM,KERALA,26.1,7.7,7.2,44.0,1.0,0.28,29.0,148,2011,30.79
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7.0,27.0,0.4,0.11,73.0,218,2011,42.91
1568,"R MAHE AT VALAYAM, KERALA",KERALA,26.0,7.3,7.2,59.0,0.6,0.19,160.0,465,2011,86.67
2285,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,7.1,119.0,0.7,0.87,875.0,1725,2011,339.03
1340,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54.0,1.3,0.41,415.0,913,2011,173.92
1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7.0,6.6,104.0,1.5,0.49,500.0,1000,2011,201.22
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28.0,6.0,7.2,92.0,0.7,0.38,765.0,1390,2011,282.65
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48.0,0.5,0.44,1225.0,2025,2011,416.84
2304,R MOGRAL AT MOGRAL BR.,KERALA,28.5,5.6,7.1,20455.0,0.6,0.58,433.0,675,2011,2190.52
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7.0,7.0,56.0,1.1,0.43,768.0,1725,2011,316.29
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,29.3,6.7,6.9,2531.0,0.5,0.22,308.0,465,2011,356.45
1570,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,7.2,15362.0,0.8,0.39,830.0,1303,2011,1810.06
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27.0,7.3,7.2,62.0,0.8,0.95,525.0,985,2011,199.18
2284,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,7.2,59.0,0.6,0.65,463.0,1163,2011,209.17
2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,6.8,83.0,0.5,0.42,175.0,575,2011,103.56
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7.0,6.6,50.0,0.6,0.75,295.0,578,2011,118.68
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76.0,1.2,1.21,310.0,625,2011,128.83
1565,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64.0,0.9,1.35,428.0,838,2011,168.78
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.5,5.6,6.9,943.0,1.5,0.4,655.0,1925,2011,410.08
18,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7.0,38.0,0.9,0.26,386.0,1196,2011,198.97
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.0,6.7,6.9,43.0,1.0,0.3,1043.0,2750,2011,468.99
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,7.3,48.0,1.5,0.36,595.0,1775,2011,295.28
2334,RIVER PERIYAR AT PATHALAM,KERALA,27.0,6.2,6.8,309.0,1.6,0.39,1129.0,2725,2011,505.78
2335,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,6.8,61.0,1.8,0.33,1123.0,2650,2011,471.8
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,6.9,995.0,1.1,0.24,349.0,1258,2011,296.04
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,27.0,6.8,6.9,52.0,0.9,0.45,39.0,198,2011,38.58
2303,R PULLUR AT PULLUR BR.,KERALA,27.8,6.2,6.6,44.0,0.7,0.21,715.0,1630,2011,296.66
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.4,4.5,6.5,77.0,1.1,0.34,400.0,2675,2011,367.62
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.8,4.0,7.0,19279.0,0.9,0.03,98.0,233,2011,1973.89
2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.8,7.0,7.4,69.0,1.0,0.12,230.0,660,2011,120.08
2296,R THALLASSERY AT PATHIPPALAM,KERALA,25.9,6.5,6.8,58.0,0.5,0.24,303.0,1026,2011,169.56
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28.0,4.6,6.9,98.0,0.6,0.11,168.0,348,2011,78.84
2306,R UPPALA AT  UPPALA BR.,KERALA,28.5,6.6,7.3,12327.0,0.6,0.71,1326.0,2210,2011,1680.67
1442,"VAMANAPURAM, KERALA",KERALA,28.8,7.1,7.0,51.0,1.0,0.78,750.0,1700,2011,310.72
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.6,6.2,7.5,371.0,1.1,1.62,3.0,528,2011,101.61
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,27.6,6.2,7.7,316.0,1.3,2.41,3.0,312,2011,72.49
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,28.3,7.3,7.1,241.0,2.9,1.17,100.0,185,2011,65.89
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,27.5,7.7,7.4,121.0,1.4,0.64,378.0,1255,2011,212.94
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,30.5,6.5,7.3,64.0,1.0,2.6,236.0,420,2011,94.52
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,29.5,6.9,7.4,57.0,1.0,1.28,46.0,409,2011,63.88
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.5,8.0,211.0,1.9,0.39,3005.0,6858,2011,1231.64
2424,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.2,8.0,263.0,3.7,0.63,6625.0,14725,2011,2645.5
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,25.0,7.0,7.6,111.0,1.6,0.67,1081.0,2743,2011,480.67
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,25.9,7.5,7.9,205.0,1.5,1.0,1615.0,3542,2011,658.3
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,25.9,7.1,7.7,283.0,2.3,1.73,2882.0,6692,2011,1202.79
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,24.8,7.4,8.0,263.0,1.7,0.65,3113.0,6617,2011,1226.88
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.5,8.1,8.0,300.0,2.3,0.45,2272.0,4569,2011,879.72
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,28.0,7.8,8.0,13103.0,2.1,0.59,277.0,739,2011,1439.49
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,25.0,7.4,8.0,207.0,1.5,0.53,1356.0,2872,2011,545.77
2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA,25.8,7.2,8.0,198.0,1.4,0.57,677.0,1850,2011,330.68
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,26.8,6.5,8.1,729.0,1.0,0.65,0.0,0,2011,78.75
2444,CORINGA RIVER,PONDICHERRY,31.0,3.0,8.1,1086.0,0.0,0.1,0.0,0,2011,114.43
2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,32.0,6.9,8.2,10910.0,0.0,0.02,0.0,0,2011,1097.45
2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,31.0,6.0,8.0,17990.0,0.0,0.07,0.0,0,2011,1805.18
2445,MAHE RIVER,PONDICHERRY,28.0,4.8,7.7,48500.0,0.0,0.34,0.0,0,2011,4855.58
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMIL NADU,28.4,6.3,7.6,830.0,1.8,0.24,738.0,2020,2011,422.01
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,24.0,7.4,7.6,104.0,1.2,0.09,0.0,0,2011,15.86
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,0.0,6.9,7.8,440.0,3.4,1.21,0.0,0,2011,46.31
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,24.8,5.8,7.2,732.0,8.5,3.83,1089.0,4838,2011,775.69
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,24.0,5.6,7.4,1322.0,15.3,15.0,16750.0,41500,2011,7218.81
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,25.0,5.4,7.3,809.0,10.0,4.2,4278.0,8975,2011,1717.1
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,23.3,5.7,7.3,1103.0,14.3,13.75,20250.0,52500,2011,8931.51
1698,GHAGGAR AT D/S CHHATBIR,PUNJAB,25.8,5.7,7.5,906.0,24.0,14.18,7863.0,17625,2011,3219.6
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,25.8,3.5,7.4,1064.0,20.0,13.2,8000.0,14500,2011,2911.15
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,25.8,3.2,7.6,1197.0,27.3,19.2,20250.0,40250,2011,7596.27
1701,GHAGGAR AT D/S JHARMAL NADI,PUNJAB,26.0,4.7,7.3,1383.0,32.8,16.4,14388.0,42875,2011,7025.16
1702,GHAGGAR AT U/S JHARMAL NADI,PUNJAB,26.0,4.8,7.4,1063.0,16.0,5.03,3138.0,8025,2011,1468.19
1703,"GHAGGAR AT MOONAK, PUNJAB",PUNJAB,24.4,5.3,7.5,1532.0,18.3,15.8,27000.0,63500,2011,11197.94
1704,GHAGGAR AT D/S SARDULGARH,PUNJAB,23.4,5.6,7.5,1269.0,34.5,12.15,22000.0,60000,2011,10038.91
1705,GHAGGAR AT U/S SARDULGARH,PUNJAB,24.3,5.4,7.4,1194.0,22.0,8.3,10000.0,35000,2011,5479.0
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,17.7,6.1,6.8,780.0,14.7,0.0,0.0,0,2011,84.57
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,17.0,6.1,6.8,773.0,14.7,0.0,0.0,0,2011,83.76
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,17.3,6.0,7.0,820.0,15.3,0.0,0.0,0,2011,88.62
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28.0,4.8,7.9,650.0,3.2,0.68,6.0,62,2011,78.9
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,32.0,5.0,7.3,390.0,2.8,0.14,4.0,20,2011,48.42
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.4,8.3,7.6,334.0,1.0,0.49,9.0,16,2011,41.7
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.3,8.2,7.7,316.0,1.2,0.48,11.0,20,2011,40.8
1884,KALA AMB D/S MARKANDA RIVER,HARYANA,18.3,3.1,7.8,1261.0,195.4,4.78,0.0,0,2011,163.69
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,22.8,8.3,7.6,304.0,1.2,0.51,12.0,20,2011,39.83
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,21.8,5.5,7.6,743.0,7.6,1.02,81.0,166,2011,110.79
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,26.9,5.1,7.8,657.0,1.7,0.26,6.0,23,2011,74.87
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,27.3,5.3,7.8,623.0,1.7,0.0,0.0,0,2011,68.1
2869,BARAK RIVER AT SENAPATI ,MANIPUR,19.0,8.7,7.1,252.0,4.9,0.0,0.0,10,2011,31.74
2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,26.0,5.1,7.2,17.0,1.0,0.0,0.0,10,2011,8.2
2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,19.0,10.0,7.4,157.0,0.6,0.0,0.0,5,2011,21.14
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,21.8,5.9,7.0,164.0,1.6,0.0,0.0,74,2011,29.49
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,22.3,6.1,7.3,141.0,1.4,0.0,0.0,63,2011,26.08
1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,22.3,5.6,7.1,427.0,1.4,0.0,0.0,175,2011,66.92
1628,IMPHAL AT MINUTHONG,MANIPUR,22.3,4.7,7.0,527.0,1.9,0.0,0.0,42,2011,62.25
2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,23.0,5.5,8.6,116.0,4.5,0.0,0.0,113,2011,29.77
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,23.0,6.8,6.8,160.0,1.5,0.0,0.0,23,2011,23.73
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,23.0,7.0,7.4,47.0,1.0,0.0,0.0,5,2011,10.45
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23.0,7.3,7.8,116.0,1.2,0.0,0.0,10,2011,18.01
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22.0,5.5,7.3,179.0,1.2,0.0,0.0,75,2011,31.04
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220.0,1.6,0.0,0.0,140,2011,42.32
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27.0,4.9,7.0,180.0,1.2,0.0,0.0,10,2011,24.64
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30.0,5.8,7.8,367.0,6.2,0.0,0.0,95,2011,54.18
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23.0,5.8,7.4,249.0,1.0,0.0,0.0,37,2011,34.03
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23.0,6.2,6.9,182.0,2.1,0.0,0.0,8,2011,24.32
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356.0,1.2,0.0,0.0,202,2011,62.86
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23.0,5.1,6.9,190.0,2.3,0.0,0.0,33,2011,27.77
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164.0,2.8,0.0,0.0,20,2011,23.93
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,4.6,7.0,188.0,2.8,0.0,0.0,18,2011,25.96
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165.0,1.9,0.0,0.0,23,2011,24.21
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,23.0,1.9,6.8,484.0,15.3,0.0,0.0,1075,2011,173.61
1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,23.0,2.5,7.1,424.0,16.7,0.0,0.0,682,2011,124.72
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118.0,2.8,0.0,0.0,10,2011,18.1
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23.0,6.0,7.0,100.0,4.2,0.0,0.0,10,2011,16.68
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93.0,3.6,0.0,0.0,25,2011,17.32
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20.0,4.8,7.0,167.1,2.8,0.0,0.0,0,2011,21.46
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211.0,1.1,0.0,0.0,78,2011,34.64
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26.0,6.0,7.5,231.0,1.1,0.0,0.0,10,2011,29.76
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19.0,5.6,7.1,319.0,4.4,0.0,0.0,15,2011,38.53
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261.0,2.3,0.0,0.0,53,2011,37.07
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163.0,1.0,0.0,0.0,35,2011,25.05
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21.0,6.1,7.6,163.0,4.5,0.0,0.0,25,2011,24.46
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170.0,2.5,0.0,0.0,10,2011,23.2
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,3.8,7.0,192.0,3.0,0.0,0.0,23,2011,26.85
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139.0,1.9,0.56,263.0,359,2011,98.53
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489.0,6.1,0.52,32.0,47,2011,64.32
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.8,7.3,7.0,162.0,2.2,0.69,2085.0,2633,2011,623.72
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136.0,1.9,0.52,303.0,409,2011,109.84
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24.0,7.7,7.1,205.0,7.0,0.84,303.0,461,2011,123.17
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267.0,1.0,0.11,2.0,12,2011,33.69
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8.0,7.0,278.0,1.1,0.11,3.0,18,2011,35.6
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268.0,1.1,0.11,6.0,37,2011,37.0
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286.0,1.3,0.11,8.0,29,2011,38.24
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149.0,1.8,0.0,209.0,340,2011,89.79
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8.0,164.0,3.4,0.3,380.0,528,2011,137.93
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196.0,4.4,0.8,425.0,648,2011,161.31
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN ",DAMAN & DIU,29.9,5.6,7.5,15608.0,25.0,18.73,5.0,5,2010,1574.13
2460,DAMANGANGA AT DISCHARG POINT DISTILLARY,DAMAN & DIU,29.9,3.7,7.5,39503.0,13.5,25.71,0.0,0,2010,3960.85
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",DAMAN & DIU,29.8,4.7,7.6,46170.0,21.5,19.69,0.0,0,2010,4628.42
2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378.0,0.0,2.61,0.0,0,2010,44.07
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489.0,0.0,2.66,350.0,350,2010,146.18
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492.0,0.0,3.6,0.0,0,2010,55.61
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359.0,0.0,3.67,4.0,0,2010,42.94
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757.0,0.0,10.45,4.0,4,2010,883.72
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,26.0,5.1,8.1,533.0,3.7,0.45,3900.0,7500,2010,1469.3
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,27.0,7.1,8.0,555.0,2.0,0.35,7500.0,15000,2010,2836.58
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,27.0,6.8,8.2,26600.0,3.1,0.62,9000.0,23000,2010,6546.27
1865,RIVER DHADAR AT KOTHADA,GUJARAT,29.3,8.1,7.6,938.0,8.6,0.4,22.0,108,2010,116.61
1148,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778.0,2.7,0.26,2880.0,6581,2010,1939.98
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,32.0,0.0,7.2,1440.0,46.0,0.2,80.0,330,2010,205.66
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885.0,6.3,0.51,3900.0,9575,2010,1733.27
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25.0,8.23,7.38,143.0,1.55,3.55,255.0,360,2010,98.24
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,22.0,6.6,7.3,210.0,1.3,0.0,8.5,242,2010,53.94
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,22.0,6.8,7.2,220.0,1.5,0.0,0.0,97,2010,37.76
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.0,6.8,7.0,317.0,1.5,0.0,8.0,45,2010,43.07
1403,GUMTI AT U/S SOUTH TRIPURA,tripura,28.0,6.5,7.7,146.0,1.6,0.0,302.0,390,2010,108.82
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28.0,6.2,7.7,176.0,3.5,0.2,532.0,592,2010,168.85
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29.0,6.3,8.0,198.0,4.2,0.3,524.0,686,2010,180.51
